"Year","predicted","std.error","conf.low","conf.high","Race","Sexual_Orientation","Gender","strata","strata2","state","Level"
"2007",44.8646569036238,0.184041988559825,36.1962537392159,53.8567003156025,"MultiRace","Bisexual","Female","MultiRace-Female","Bisexual-Female","3:High",2
"2007",39.6484603627986,0.188686918812083,31.217856643136,48.7423958697888,"MultiRace","Homosexual","Female","MultiRace-Female","Homosexual-Female","3:High",2
"2007",31.6396920187305,0.187430004529379,24.273627417698,40.0586033656202,"MultiRace","Othersexual","Female","MultiRace-Female","Othersexual-Female","3:High",2
"2007",8.84944538310098,0.182492522116065,6.35757473758769,12.1908608384221,"OtherRace","Heterosexual","Male","OtherRace-Male","Heterosexual-Male","3:High",2
"2007",31.8185374195932,0.189114148577256,24.3648319691869,40.3364262735461,"OtherRace","Bisexual","Male","OtherRace-Male","Bisexual-Male","3:High",2
"2007",26.4201937676634,0.189773008506498,19.8421358085513,34.2472838819324,"OtherRace","Homosexual","Male","OtherRace-Male","Homosexual-Male","3:High",2
"2007",20.148147969773,0.189410627109496,14.8261909730301,26.779815262476,"OtherRace","Othersexual","Male","OtherRace-Male","Othersexual-Male","3:High",2
"2007",13.8391904118006,0.18262457361719,10.0955876042789,18.6825090968269,"OtherRace","Heterosexual","Female","OtherRace-Female","Heterosexual-Female","3:High",2
"2007",42.7067589275611,0.18820990547229,34.0131088247959,51.875598826797,"OtherRace","Bisexual","Female","OtherRace-Female","Bisexual-Female","3:High",2
"2007",36.9861259684811,0.189870449695576,28.8034067516993,45.9917988554258,"OtherRace","Homosexual","Female","OtherRace-Female","Homosexual-Female","3:High",2
"2007",28.7146976266435,0.189076858251414,21.7573222020833,36.8490691366967,"OtherRace","Othersexual","Female","OtherRace-Female","Othersexual-Female","3:High",2
"2009",8.58519006636155,0.0953072277012178,7.22809989655805,10.1691472384981,"White","Heterosexual","Male","White-Male","Heterosexual-Male","3:High",2
"2009",36.0574374585043,0.160699630877507,29.1556281257428,43.5878386831833,"White","Bisexual","Male","White-Male","Bisexual-Male","3:High",2
"2009",27.2954980898546,0.162611823071364,21.4435286646082,34.0522150832106,"White","Homosexual","Male","White-Male","Homosexual-Male","3:High",2
"2009",21.3701559825409,0.16603161445164,16.4080941251944,27.3419910653258,"White","Othersexual","Male","White-Male","Othersexual-Male","3:High",2
"2009",12.7160865868457,0.0897536042961761,10.8881997048127,14.7998708693524,"White","Heterosexual","Female","White-Female","Heterosexual-Female","3:High",2
"2009",44.8131039481387,0.13338968457149,38.4695793052502,51.3300371162097,"White","Bisexual","Female","White-Female","Bisexual-Female","3:High",2
"2009",38.9944854154687,0.166867674268019,31.5485164706468,46.99140407173,"White","Homosexual","Female","White-Female","Homosexual-Female","3:High",2
"2009",30.5236463597958,0.152911591934803,24.5606028427254,37.2201572030315,"White","Othersexual","Female","White-Female","Othersexual-Female","3:High",2
"2009",8.88404725619834,0.167568856946538,6.56014904719186,11.9261021797164,"Asian","Heterosexual","Male","Asian-Male","Heterosexual-Male","3:High",2
"2009",31.4244450186867,0.181026996102616,24.3210756083756,39.519096891198,"Asian","Bisexual","Male","Asian-Male","Bisexual-Male","3:High",2
"2009",26.4842543464785,0.183896066274695,20.0787634333135,34.0622908752806,"Asian","Homosexual","Male","Asian-Male","Homosexual-Male","3:High",2
"2009",20.8676806834392,0.182326754528987,15.5739853459659,27.3772486737273,"Asian","Othersexual","Male","Asian-Male","Othersexual-Male","3:High",2
"2009",13.8937484032294,0.162640476157119,10.499538205186,18.1625443982497,"Asian","Heterosexual","Female","Asian-Female","Heterosexual-Female","3:High",2
"2009",42.0653967708793,0.180214412344327,33.7757610142245,50.828033967328,"Asian","Bisexual","Female","Asian-Female","Bisexual-Female","3:High",2
"2009",36.6940951141714,0.183925603082952,28.784973996506,45.3912392449631,"Asian","Homosexual","Female","Asian-Female","Homosexual-Female","3:High",2
"2009",30.0521804476387,0.180386465376918,23.1766150758999,37.9596003483958,"Asian","Othersexual","Female","Asian-Female","Othersexual-Female","3:High",2
"2009",8.91898695742787,0.148321796388687,6.82255041303742,11.5795607725925,"Black","Heterosexual","Male","Black-Male","Heterosexual-Male","3:High",2
"2009",31.7194591159928,0.178830122966706,24.6531938916031,39.7427880354405,"Black","Bisexual","Male","Black-Male","Bisexual-Male","3:High",2
"2009",27.033556515653,0.179475114923147,20.6740587330425,34.4985278113737,"Black","Homosexual","Male","Black-Male","Homosexual-Male","3:High",2
"2009",19.0074407674857,0.178902214922026,14.1830534627133,24.9948894618288,"Black","Othersexual","Male","Black-Male","Othersexual-Male","3:High",2
"2009",13.234123413132,0.142506936423239,10.3426108706,16.7827043493187,"Black","Heterosexual","Female","Black-Female","Heterosexual-Female","3:High",2
"2009",42.6000344798468,0.17182714275489,34.6385898490482,50.964539611968,"Black","Bisexual","Female","Black-Female","Bisexual-Female","3:High",2
"2009",35.0965416749531,0.176232621339819,27.6836571330546,43.3057169360443,"Black","Homosexual","Female","Black-Female","Homosexual-Female","3:High",2
"2009",26.6678253984499,0.177151976095602,20.4443022466218,33.9767571630978,"Black","Othersexual","Female","Black-Female","Othersexual-Female","3:High",2
"2009",11.1963893355494,0.140127107889818,8.74257134082899,14.2315257434192,"Hispanic","Heterosexual","Male","Hispanic-Male","Heterosexual-Male","3:High",2
"2009",35.8443821284148,0.174876954200667,28.3965145172645,44.0441048395711,"Hispanic","Bisexual","Male","Hispanic-Male","Bisexual-Male","3:High",2
"2009",31.4001232313778,0.176190256815324,24.475112021223,39.2658165025023,"Hispanic","Homosexual","Male","Hispanic-Male","Homosexual-Male","3:High",2
"2009",24.1907739987784,0.175826519614554,18.4393142321919,31.0531635276722,"Hispanic","Othersexual","Male","Hispanic-Male","Othersexual-Male","3:High",2
"2009",17.2624562289294,0.134290078868042,13.8197392240635,21.3503377941577,"Hispanic","Heterosexual","Female","Hispanic-Female","Heterosexual-Female","3:High",2
"2009",45.2974230748779,0.160059671273675,37.6983433965311,53.1221953576803,"Hispanic","Bisexual","Female","Hispanic-Female","Bisexual-Female","3:High",2
"2009",39.9375749569444,0.173400046943666,32.127367143932,48.29543624671,"Hispanic","Homosexual","Female","Hispanic-Female","Homosexual-Female","3:High",2
"2009",32.5407319594337,0.17417786241149,25.5324413868792,40.4283372797058,"Hispanic","Othersexual","Female","Hispanic-Female","Othersexual-Female","3:High",2
"2009",11.4607674691658,0.157866652260163,8.67539782008433,14.99359969908,"MultiRace","Heterosexual","Male","MultiRace-Male","Heterosexual-Male","3:High",2
"2009",39.3306032198593,0.180905546244647,31.2597231400016,48.0293183862245,"MultiRace","Bisexual","Male","MultiRace-Male","Bisexual-Male","3:High",2
"2009",33.4582052029813,0.18139512336756,26.0559784948836,41.7752787638312,"MultiRace","Homosexual","Male","MultiRace-Male","Homosexual-Male","3:High",2
"2009",25.1954531125663,0.181315249924292,19.0990575308348,32.4570993353936,"MultiRace","Othersexual","Male","MultiRace-Male","Othersexual-Male","3:High",2
"2009",17.9424331387557,0.152289789840874,13.9585724336297,22.7625103146399,"MultiRace","Heterosexual","Female","MultiRace-Female","Heterosexual-Female","3:High",2
"2009",50.0421706161378,0.173246636443141,41.6326888828863,58.4492672004108,"MultiRace","Bisexual","Female","MultiRace-Female","Bisexual-Female","3:High",2
"2009",43.8124918321326,0.180346826770771,35.3829380590531,52.615056811507,"MultiRace","Homosexual","Female","MultiRace-Female","Homosexual-Female","3:High",2
"2009",37.0555398863938,0.179602501690918,29.279470063291,45.566165741221,"MultiRace","Othersexual","Female","MultiRace-Female","Othersexual-Female","3:High",2
"2009",11.2391165949661,0.153756391720326,8.56532431399425,14.6141667808291,"OtherRace","Heterosexual","Male","OtherRace-Male","Heterosexual-Male","3:High",2
"2009",37.5062108206496,0.179893456462603,29.6682614561948,46.0587945719357,"OtherRace","Bisexual","Male","OtherRace-Male","Bisexual-Male","3:High",2
"2009",30.5341951772171,0.182916274600491,23.4962897128987,38.6161048029798,"OtherRace","Homosexual","Male","OtherRace-Male","Homosexual-Male","3:High",2
"2009",23.3161166682362,0.18061525786466,17.5875371813835,30.2262452881725,"OtherRace","Othersexual","Male","OtherRace-Male","Othersexual-Male","3:High",2
"2009",18.0129754002031,0.152328468961902,14.0152135469171,22.848063185504,"OtherRace","Heterosexual","Female","OtherRace-Female","Heterosexual-Female","3:High",2
"2009",48.727496471366,0.173173183839954,40.3639225304949,57.1629375027629,"OtherRace","Bisexual","Female","OtherRace-Female","Bisexual-Female","3:High",2
"2009",41.7365076233867,0.181950325710573,33.3985124480053,50.5753900816823,"OtherRace","Homosexual","Female","OtherRace-Female","Homosexual-Female","3:High",2
"2009",34.2292604942117,0.180172762816333,26.7719013370721,42.5566753888287,"OtherRace","Othersexual","Female","OtherRace-Female","Othersexual-Female","3:High",2
"2011",9.08687527329162,0.0923173554300977,7.69866282343844,10.6963997491413,"White","Heterosexual","Male","White-Male","Heterosexual-Male","3:High",2
"2011",35.3341334602821,0.153974478776063,28.7784524211947,42.4922109257286,"White","Bisexual","Male","White-Male","Bisexual-Male","3:High",2
"2011",28.3773340297346,0.15539188755162,22.6114335489392,34.9495312208527,"White","Homosexual","Male","White-Male","Homosexual-Male","3:High",2
"2011",23.086184502784,0.154646961579143,18.1450107388644,28.8978849705875,"White","Othersexual","Male","White-Male","Othersexual-Male","3:High",2
"2011",13.7364170066445,0.0930770435300676,11.7141255314494,16.0443840520001,"White","Heterosexual","Female","White-Female","Heterosexual-Female","3:High",2
"2011",48.6111685593126,0.129779707103875,42.313155585995,54.9535969611105,"White","Bisexual","Female","White-Female","Bisexual-Female","3:High",2
"2011",40.817448245675,0.159628936039629,33.528352325557,48.5341662629673,"White","Homosexual","Female","White-Female","Homosexual-Female","3:High",2
"2011",29.0226063054377,0.148546126922616,23.4077015963112,35.3625339734385,"White","Othersexual","Female","White-Female","Othersexual-Female","3:High",2
"2011",10.5379529724511,0.146050549567765,8.1279733068945,13.5570570075147,"Asian","Heterosexual","Male","Asian-Male","Heterosexual-Male","3:High",2
"2011",30.8274388772123,0.175929785309146,23.9938785431928,38.6183575630638,"Asian","Bisexual","Male","Asian-Male","Bisexual-Male","3:High",2
"2011",27.0521875312683,0.178130402929852,20.7328303456918,34.4603200450455,"Asian","Homosexual","Male","Asian-Male","Homosexual-Male","3:High",2
"2011",20.4101701792114,0.175848466625475,15.3747040314117,26.5768968795688,"Asian","Othersexual","Male","Asian-Male","Othersexual-Male","3:High",2
"2011",14.5079569695875,0.143003241084605,11.3648096324757,18.3405237179554,"Asian","Heterosexual","Female","Asian-Female","Heterosexual-Female","3:High",2
"2011",42.9619777827382,0.171157599145631,35.0039554959547,51.30120900483,"Asian","Bisexual","Female","Asian-Female","Bisexual-Female","3:High",2
"2011",36.6045805972441,0.179644477149718,28.8780353952772,45.0878576182103,"Asian","Homosexual","Female","Asian-Female","Homosexual-Female","3:High",2
"2011",27.6714927614861,0.174034839890347,21.3842461617084,34.9846595275574,"Asian","Othersexual","Female","Asian-Female","Othersexual-Female","3:High",2
"2011",9.85415067494022,0.142047336257659,7.64248818566221,12.6184019757111,"Black","Heterosexual","Male","Black-Male","Heterosexual-Male","3:High",2
"2011",29.8440836407062,0.173991764139028,23.2231931599914,37.4322828860662,"Black","Bisexual","Male","Black-Male","Bisexual-Male","3:High",2
"2011",25.4773861278702,0.176163202180346,19.488352049148,32.5625455467323,"Black","Homosexual","Male","Black-Male","Homosexual-Male","3:High",2
"2011",19.7537254523192,0.175618253063013,14.8557018892666,25.7777398776844,"Black","Othersexual","Male","Black-Male","Othersexual-Male","3:High",2
"2011",13.3624927852535,0.137118172457212,10.5455293733135,16.7906936328336,"Black","Heterosexual","Female","Black-Female","Heterosexual-Female","3:High",2
"2011",38.1162746385216,0.163516680672154,30.8935064485125,45.9059595576504,"Black","Bisexual","Female","Black-Female","Bisexual-Female","3:High",2
"2011",35.5980549369649,0.175492123661485,28.1544939860812,43.8095595932283,"Black","Homosexual","Female","Black-Female","Homosexual-Female","3:High",2
"2011",28.5134869906653,0.170851557071939,22.2009438063365,35.7950958222291,"Black","Othersexual","Female","Black-Female","Othersexual-Female","3:High",2
"2011",10.4351753671262,0.129306235238895,8.29277981580632,13.0522736079687,"Hispanic","Heterosexual","Male","Hispanic-Male","Heterosexual-Male","3:High",2
"2011",36.0032315547061,0.16919345255712,28.7647528354013,43.9396714732272,"Hispanic","Bisexual","Male","Hispanic-Male","Bisexual-Male","3:High",2
"2011",31.927967139287,0.169390348992306,25.1790976693979,39.5300565941807,"Hispanic","Homosexual","Male","Hispanic-Male","Homosexual-Male","3:High",2
"2011",24.3404397928228,0.169943853095053,18.7370327063402,30.9807198179305,"Hispanic","Othersexual","Male","Hispanic-Male","Othersexual-Male","3:High",2
"2011",18.0067995850487,0.128996105257795,14.5702253662976,22.0447724347334,"Hispanic","Heterosexual","Female","Hispanic-Female","Heterosexual-Female","3:High",2
"2011",46.9367679958804,0.150020952568837,39.7302228997647,54.2733674544624,"Hispanic","Bisexual","Female","Hispanic-Female","Bisexual-Female","3:High",2
"2011",41.1307309544968,0.170608007842742,33.3377329687494,49.3955768990533,"Hispanic","Homosexual","Female","Hispanic-Female","Homosexual-Female","3:High",2
"2011",32.2279480601053,0.16454535122667,25.6199039835459,39.632224519795,"Hispanic","Othersexual","Female","Hispanic-Female","Othersexual-Female","3:High",2
"2011",13.0724503382648,0.140450277613401,10.2491243902757,16.5302737279489,"MultiRace","Heterosexual","Male","MultiRace-Male","Heterosexual-Male","3:High",2
"2011",39.1600005969336,0.17216563167629,31.4744607990676,47.4234545760993,"MultiRace","Bisexual","Male","MultiRace-Male","Bisexual-Male","3:High",2
"2011",34.5398617942835,0.178950608810416,27.0899425327315,42.8348956104455,"MultiRace","Homosexual","Male","MultiRace-Male","Homosexual-Male","3:High",2
"2011",26.6267384276696,0.176310879163457,20.4369273711505,33.8926737905797,"MultiRace","Othersexual","Male","MultiRace-Male","Othersexual-Male","3:High",2
"2011",20.6384216041023,0.128157393167563,16.8255203748107,25.0550955945582,"MultiRace","Heterosexual","Female","MultiRace-Female","Heterosexual-Female","3:High",2
"2011",51.5046510575224,0.163983411934194,43.5069393077219,59.4260344295325,"MultiRace","Bisexual","Female","MultiRace-Female","Bisexual-Female","3:High",2
"2011",46.0785308697231,0.176817580467543,37.6662705690089,54.7202644007148,"MultiRace","Homosexual","Female","MultiRace-Female","Homosexual-Female","3:High",2
"2011",37.1818628802701,0.173521501999412,29.6396135839304,45.4048317524262,"MultiRace","Othersexual","Female","MultiRace-Female","Othersexual-Female","3:High",2
"2011",11.1574808651477,0.139739544450715,8.7173962944284,14.1745110936653,"OtherRace","Heterosexual","Male","OtherRace-Male","Heterosexual-Male","3:High",2
"2011",35.3448167630805,0.175866663258415,27.9164680221934,43.5554427957076,"OtherRace","Bisexual","Male","OtherRace-Male","Bisexual-Male","3:High",2
"2011",30.2256742435797,0.174999691524545,23.5129968858167,37.9050263863473,"OtherRace","Homosexual","Male","OtherRace-Male","Homosexual-Male","3:High",2
"2011",23.5062980958566,0.174078409963869,17.9295559001421,30.1797564600662,"OtherRace","Othersexual","Male","OtherRace-Male","Othersexual-Male","3:High",2
"2011",20.0005618966837,0.133225976974589,16.1463722028342,24.5058903121855,"OtherRace","Heterosexual","Female","OtherRace-Female","Heterosexual-Female","3:High",2
"2011",44.8134010785262,0.168522365603062,36.8534101243442,53.0483357879037,"OtherRace","Bisexual","Female","OtherRace-Female","Bisexual-Female","3:High",2
"2011",41.9508858091899,0.178139687499115,33.7615781159685,50.6089066863439,"OtherRace","Homosexual","Female","OtherRace-Female","Homosexual-Female","3:High",2
"2011",34.1548898943343,0.173445247092601,26.9660479057018,42.1540429776138,"OtherRace","Othersexual","Female","OtherRace-Female","Othersexual-Female","3:High",2
"2013",9.72187964039456,0.0623199998122351,8.70132383730311,10.8479114982456,"White","Heterosexual","Male","White-Male","Heterosexual-Male","3:High",2
"2013",36.2066655699929,0.130799677670578,30.5176378302324,42.3104287562848,"White","Bisexual","Male","White-Male","Bisexual-Male","3:High",2
"2013",30.3529142575296,0.133038745569968,25.1373658106159,36.1283627332326,"White","Homosexual","Male","White-Male","Homosexual-Male","3:High",2
"2013",23.8734810559265,0.131439633384016,19.5093787012937,28.8637315563855,"White","Othersexual","Male","White-Male","Othersexual-Male","3:High",2
"2013",16.4456681633972,0.0532614315274301,15.0609904192983,17.9307762322038,"White","Heterosexual","Female","White-Female","Heterosexual-Female","3:High",2
"2013",55.7242393674372,0.104207932269807,50.6433162982894,60.68813100612,"White","Bisexual","Female","White-Female","Bisexual-Female","3:High",2
"2013",43.4245953424673,0.128765871753976,37.3571593949763,49.6957067703952,"White","Homosexual","Female","White-Female","Homosexual-Female","3:High",2
"2013",34.6787341852275,0.124585878858397,29.3722073684611,40.3956329636538,"White","Othersexual","Female","White-Female","Othersexual-Female","3:High",2
"2013",9.47414166169213,0.123678728876996,7.58949762171765,11.7671922118465,"Asian","Heterosexual","Male","Asian-Male","Heterosexual-Male","3:High",2
"2013",32.762736295537,0.168516785415649,25.9374398898361,40.4042568217615,"Asian","Bisexual","Male","Asian-Male","Bisexual-Male","3:High",2
"2013",27.460276893845,0.17115976769497,21.3012617777242,34.61678593897,"Asian","Homosexual","Male","Asian-Male","Homosexual-Male","3:High",2
"2013",20.0429443307907,0.163810764027585,15.3855578436477,25.6822581544519,"Asian","Othersexual","Male","Asian-Male","Othersexual-Male","3:High",2
"2013",14.4060840756483,0.119099866501106,11.7595994652646,17.5298374816249,"Asian","Heterosexual","Female","Asian-Female","Heterosexual-Female","3:High",2
"2013",42.746662550733,0.159130755056264,35.340958443803,50.4923774655292,"Asian","Bisexual","Female","Asian-Female","Bisexual-Female","3:High",2
"2013",38.9714337239702,0.176207201699824,31.1337685183377,47.4234498717721,"Asian","Homosexual","Female","Asian-Female","Homosexual-Female","3:High",2
"2013",28.0112285730114,0.161270358011688,22.0975820644014,34.8004871797565,"Asian","Othersexual","Female","Asian-Female","Othersexual-Female","3:High",2
"2013",8.82671048897978,0.0945312594857762,7.44502042003859,10.435910096235,"Black","Heterosexual","Male","Black-Male","Heterosexual-Male","3:High",2
"2013",29.3346218951378,0.155535275355966,23.4328215286902,36.0235130167527,"Black","Bisexual","Male","Black-Male","Bisexual-Male","3:High",2
"2013",28.4413024926315,0.154122080266857,22.710172773569,34.96445645169,"Black","Homosexual","Male","Black-Male","Homosexual-Male","3:High",2
"2013",18.0958086424058,0.155366754111589,14.0109226756054,23.0523681834514,"Black","Othersexual","Male","Black-Male","Othersexual-Male","3:High",2
"2013",14.4550701995583,0.0850530996425146,12.5132692408339,16.6408829686319,"Black","Heterosexual","Female","Black-Female","Heterosexual-Female","3:High",2
"2013",35.9394543896594,0.125237489123056,30.5030978810894,41.7624678088677,"Black","Bisexual","Female","Black-Female","Bisexual-Female","3:High",2
"2013",32.9376894548186,0.144396996551599,27.011927102729,39.460599584427,"Black","Homosexual","Female","Black-Female","Homosexual-Female","3:High",2
"2013",30.6908351174149,0.146869271927584,24.9277086761671,37.1274147396804,"Black","Othersexual","Female","Black-Female","Othersexual-Female","3:High",2
"2013",9.83433607355075,0.0762313639868766,8.58667656262283,11.2409900780677,"Hispanic","Heterosexual","Male","Hispanic-Male","Heterosexual-Male","3:High",2
"2013",37.6405082817617,0.139556321561817,31.4673356508654,44.2429034281048,"Hispanic","Bisexual","Male","Hispanic-Male","Bisexual-Male","3:High",2
"2013",30.4877204026827,0.146553613648785,24.7606394239954,36.8899790357293,"Hispanic","Homosexual","Male","Hispanic-Male","Homosexual-Male","3:High",2
"2013",31.1333120921399,0.144993123758715,25.3870382638625,37.5260830513807,"Hispanic","Othersexual","Male","Hispanic-Male","Othersexual-Male","3:High",2
"2013",15.8913690595581,0.0689196266421855,14.1679143571598,17.7810421045054,"Hispanic","Heterosexual","Female","Hispanic-Female","Heterosexual-Female","3:High",2
"2013",45.0745928299697,0.111436363535107,39.7457892156178,50.5188304656341,"Hispanic","Bisexual","Female","Hispanic-Female","Bisexual-Female","3:High",2
"2013",40.8711809458647,0.143505865600607,34.2863449816339,47.8007470081306,"Hispanic","Homosexual","Female","Hispanic-Female","Homosexual-Female","3:High",2
"2013",35.7119505244823,0.136836276130964,29.8158462519462,42.0750274517686,"Hispanic","Othersexual","Female","Hispanic-Female","Othersexual-Female","3:High",2
"2013",12.6493997131607,0.117397054554662,10.3176852981162,15.4174740773342,"MultiRace","Heterosexual","Male","MultiRace-Male","Heterosexual-Male","3:High",2
"2013",39.6452771565999,0.158706058753647,32.4903915606389,47.272479932735,"MultiRace","Bisexual","Male","MultiRace-Male","Bisexual-Male","3:High",2
"2013",32.5118648770054,0.162925731735649,25.9287461426203,39.8668014401702,"MultiRace","Homosexual","Male","MultiRace-Male","Homosexual-Male","3:High",2
"2013",25.8125718093251,0.16486473131128,20.1191831744042,32.4623532412038,"MultiRace","Othersexual","Male","MultiRace-Male","Othersexual-Male","3:High",2
"2013",19.8376365544568,0.104699950548377,16.7746763423144,23.3032764430014,"MultiRace","Heterosexual","Female","MultiRace-Female","Heterosexual-Female","3:High",2
"2013",49.3917651407863,0.138446218702215,42.6613832988261,56.1442641651559,"MultiRace","Bisexual","Female","MultiRace-Female","Bisexual-Female","3:High",2
"2013",43.3189622857253,0.162754620168279,35.7130049539076,51.2533358468032,"MultiRace","Homosexual","Female","MultiRace-Female","Homosexual-Female","3:High",2
"2013",36.8923798252785,0.154729493526032,30.1513567527314,44.1870966468894,"MultiRace","Othersexual","Female","MultiRace-Female","Othersexual-Female","3:High",2
"2013",10.7295716680174,0.122640877458776,8.63500324967852,13.2584842600466,"OtherRace","Heterosexual","Male","OtherRace-Male","Heterosexual-Male","3:High",2
"2013",40.9268463165554,0.165388595753631,33.3778183219243,48.9292976858342,"OtherRace","Bisexual","Male","OtherRace-Male","Bisexual-Male","3:High",2
"2013",33.0199888693644,0.167604265843645,26.1965171114989,40.6420502624589,"OtherRace","Homosexual","Male","OtherRace-Male","Homosexual-Male","3:High",2
"2013",24.9890999225596,0.162055428732746,19.5161138855342,31.3981418468746,"OtherRace","Othersexual","Male","OtherRace-Male","Othersexual-Male","3:High",2
"2013",19.216717870483,0.117138282840424,15.9014873458372,23.0338187997947,"OtherRace","Heterosexual","Female","OtherRace-Female","Heterosexual-Female","3:High",2
"2013",45.6763426497367,0.148976100674396,38.571337223648,52.9617406420099,"OtherRace","Bisexual","Female","OtherRace-Female","Bisexual-Female","3:High",2
"2013",42.4712979200258,0.167364075651084,34.7174337784398,50.6142709788621,"OtherRace","Homosexual","Female","OtherRace-Female","Homosexual-Female","3:High",2
"2013",35.4675001857923,0.163140593140609,28.5304026810987,43.0747385132367,"OtherRace","Othersexual","Female","OtherRace-Female","Othersexual-Female","3:High",2
"2015",10.2376489653448,0.0414289496543225,9.5151868935203,11.0082920512134,"White","Heterosexual","Male","White-Male","Heterosexual-Male","3:High",2
"2015",37.1329077890127,0.104142846033919,32.5055287004751,42.0090219466582,"White","Bisexual","Male","White-Male","Bisexual-Male","3:High",2
"2015",29.6446218684696,0.112542439744901,25.2587855390467,34.4410769262439,"White","Homosexual","Male","White-Male","Homosexual-Male","3:High",2
"2015",23.8873874044321,0.110204852619311,20.1835624531633,28.032181784712,"White","Othersexual","Male","White-Male","Othersexual-Male","3:High",2
"2015",16.4158609627828,0.0357907276225128,15.4758792035396,17.4011819188056,"White","Heterosexual","Female","White-Female","Heterosexual-Female","3:High",2
"2015",55.1967884956497,0.0702763040341588,51.7714064399107,58.5735575473444,"White","Bisexual","Female","White-Female","Bisexual-Female","3:High",2
"2015",43.2289330638596,0.10985997473704,38.0402920498121,48.5705096867832,"White","Homosexual","Female","White-Female","Homosexual-Female","3:High",2
"2015",36.5124622980123,0.0913710845574637,32.4695905733416,40.7549250733626,"White","Othersexual","Female","White-Female","Othersexual-Female","3:High",2
"2015",7.93197537150232,0.119950008932827,6.37613446751576,9.82760656610584,"Asian","Heterosexual","Male","Asian-Male","Heterosexual-Male","3:High",2
"2015",30.9107629654848,0.162631441655116,24.5446665612031,38.0944142134353,"Asian","Bisexual","Male","Asian-Male","Bisexual-Male","3:High",2
"2015",27.6809496058317,0.161616921682752,21.804316475955,34.443776897626,"Asian","Homosexual","Male","Asian-Male","Homosexual-Male","3:High",2
"2015",21.6003531224699,0.154155536907564,16.9208235400511,27.151088364581,"Asian","Othersexual","Male","Asian-Male","Othersexual-Male","3:High",2
"2015",14.4408128195634,0.108054499759048,12.015820211033,17.2592065723357,"Asian","Heterosexual","Female","Asian-Female","Heterosexual-Female","3:High",2
"2015",44.5351229290319,0.148887395549623,37.4892163948632,51.8077645586542,"Asian","Bisexual","Female","Asian-Female","Bisexual-Female","3:High",2
"2015",38.0395029773382,0.168044041796769,30.6351516449118,46.0454867108443,"Asian","Homosexual","Female","Asian-Female","Homosexual-Female","3:High",2
"2015",26.5971487289533,0.147697755317524,21.3384973349616,32.6144210215141,"Asian","Othersexual","Female","Asian-Female","Othersexual-Female","3:High",2
"2015",7.84767765063058,0.0740866036674113,6.8597698738305,8.96416576798926,"Black","Heterosexual","Male","Black-Male","Heterosexual-Male","3:High",2
"2015",29.1005350408158,0.134932950887641,23.958245418187,34.840840627894,"Black","Bisexual","Male","Black-Male","Bisexual-Male","3:High",2
"2015",25.0230433392394,0.137103196581052,20.3250516506931,30.392713507037,"Black","Homosexual","Male","Black-Male","Homosexual-Male","3:High",2
"2015",19.7684947269665,0.147037682007128,15.5905376698511,24.7379370882896,"Black","Othersexual","Male","Black-Male","Othersexual-Male","3:High",2
"2015",14.9585752311332,0.0608719093956611,13.5034361214229,16.5405352971576,"Black","Heterosexual","Female","Black-Female","Heterosexual-Female","3:High",2
"2015",32.0517973568595,0.105946633678409,27.706964006042,36.7317797152288,"Black","Bisexual","Female","Black-Female","Bisexual-Female","3:High",2
"2015",32.017132758073,0.129905838135531,26.7450712749873,37.7922908161578,"Black","Homosexual","Female","Black-Female","Homosexual-Female","3:High",2
"2015",33.297378831345,0.128165688844278,27.9696874756531,39.0891725991312,"Black","Othersexual","Female","Black-Female","Othersexual-Female","3:High",2
"2015",9.46597722944534,0.0606652036789524,8.49494208752565,10.5352295807613,"Hispanic","Heterosexual","Male","Hispanic-Male","Heterosexual-Male","3:High",2
"2015",38.3971924270244,0.123856887876545,32.8389502669819,44.2760024636035,"Hispanic","Bisexual","Male","Hispanic-Male","Bisexual-Male","3:High",2
"2015",30.4487148774046,0.125558209154002,25.5001994428914,35.8948461730448,"Hispanic","Homosexual","Male","Hispanic-Male","Homosexual-Male","3:High",2
"2015",26.5612257950831,0.126821520621326,22.0017363126102,31.6817968031306,"Hispanic","Othersexual","Male","Hispanic-Male","Othersexual-Male","3:High",2
"2015",17.9053855254813,0.0482138018545306,16.5581963805665,19.3367825022056,"Hispanic","Heterosexual","Female","Hispanic-Female","Heterosexual-Female","3:High",2
"2015",48.0596070778272,0.0886035575102117,43.749998280894,52.3982848334833,"Hispanic","Bisexual","Female","Hispanic-Female","Bisexual-Female","3:High",2
"2015",40.9557758864732,0.125230181122493,35.1776270153106,46.9949452908468,"Hispanic","Homosexual","Female","Hispanic-Female","Homosexual-Female","3:High",2
"2015",33.8633758408761,0.109527392736911,29.2337497845802,38.8239405040912,"Hispanic","Othersexual","Female","Hispanic-Female","Othersexual-Female","3:High",2
"2015",10.9327262027967,0.092024987860719,9.29617134474097,12.8166796412621,"MultiRace","Heterosexual","Male","MultiRace-Male","Heterosexual-Male","3:High",2
"2015",39.1448291813387,0.148570526059462,32.4663606976837,46.2561310646182,"MultiRace","Bisexual","Male","MultiRace-Male","Bisexual-Male","3:High",2
"2015",33.3986808765604,0.155839749948687,26.9797881907502,40.4977506672156,"MultiRace","Homosexual","Male","MultiRace-Male","Homosexual-Male","3:High",2
